Partei,Datum,Uhrzeit,Slideshow,Slide,Likes,Kommentare,Dateiname,Farbanteil
csu,2019-01-05,20-12-29,1,1,445,15,2019-01-05_20-12-29_UTC_1.jpg,0.0263
csu,2019-01-05,20-12-29,1,2,445,15,2019-01-05_20-12-29_UTC_2.jpg,0.0667
csu,2019-01-05,20-12-29,1,3,445,15,2019-01-05_20-12-29_UTC_3.jpg,0.0026
csu,2019-01-05,20-12-29,1,4,445,15,2019-01-05_20-12-29_UTC_4.jpg,0.3757
csu,2019-01-05,20-12-29,1,5,445,15,2019-01-05_20-12-29_UTC_5.jpg,0.081
csu,2019-01-05,20-12-29,1,6,445,15,2019-01-05_20-12-29_UTC_6.jpg,0.0339
csu,2019-01-06,11-16-51,0,1,690,1,2019-01-06_11-16-51_UTC.jpg,0.0002
csu,2019-01-07,09-15-28,0,1,761,3,2019-01-07_09-15-28_UTC.jpg,0.2686
csu,2019-01-09,15-27-29,0,1,290,4,2019-01-09_15-27-29_UTC.jpg,0.0635
csu,2019-01-12,11-43-45,0,1,453,7,2019-01-12_11-43-45_UTC.jpg,0.1027
csu,2019-01-14,15-32-16,0,1,588,47,2019-01-14_15-32-16_UTC.jpg,0.407
csu,2019-01-15,09-21-25,0,1,330,5,2019-01-15_09-21-25_UTC.jpg,0.1454
csu,2019-01-19,16-00-38,1,1,330,5,2019-01-19_16-00-38_UTC_1.jpg,0.5732
csu,2019-01-19,16-00-38,1,10,330,5,2019-01-19_16-00-38_UTC_10.jpg,0.0351
csu,2019-01-19,16-00-38,1,2,330,5,2019-01-19_16-00-38_UTC_2.jpg,0.1841
csu,2019-01-19,16-00-38,1,3,330,5,2019-01-19_16-00-38_UTC_3.jpg,0.0423
csu,2019-01-19,16-00-38,1,4,330,5,2019-01-19_16-00-38_UTC_4.jpg,0.2229
csu,2019-01-19,16-00-38,1,5,330,5,2019-01-19_16-00-38_UTC_5.jpg,0.0107
csu,2019-01-19,16-00-38,1,6,330,5,2019-01-19_16-00-38_UTC_6.jpg,0.4201
csu,2019-01-19,16-00-38,1,7,330,5,2019-01-19_16-00-38_UTC_7.jpg,0.1736
csu,2019-01-19,16-00-38,1,8,330,5,2019-01-19_16-00-38_UTC_8.jpg,0.0436
csu,2019-01-19,16-00-38,1,9,330,5,2019-01-19_16-00-38_UTC_9.jpg,0.6805
csu,2019-01-20,08-39-41,0,1,452,4,2019-01-20_08-39-41_UTC.jpg,0.1042
csu,2019-01-21,09-14-48,0,1,261,1,2019-01-21_09-14-48_UTC.jpg,0.1282
csu,2019-01-23,16-01-10,0,1,195,0,2019-01-23_16-01-10_UTC.jpg,0.0091
csu,2019-01-24,12-29-06,0,1,494,14,2019-01-24_12-29-06_UTC.jpg,0.1567
csu,2019-01-26,07-23-16,0,1,365,0,2019-01-26_07-23-16_UTC.jpg,0.0889
csu,2019-01-27,11-06-01,0,1,677,12,2019-01-27_11-06-01_UTC.jpg,0.0002
csu,2019-01-31,16-57-31,0,1,426,13,2019-01-31_16-57-31_UTC.jpg,0.06
csu,2019-02-01,17-25-27,0,1,312,8,2019-02-01_17-25-27_UTC.jpg,0.0
csu,2019-02-02,08-24-50,0,1,359,1,2019-02-02_08-24-50_UTC.jpg,0.2053
csu,2019-02-05,09-27-40,1,1,359,1,2019-02-05_09-27-40_UTC_1.jpg,0.0296
csu,2019-02-05,09-27-40,1,2,359,1,2019-02-05_09-27-40_UTC_2.jpg,0.0016
csu,2019-02-05,09-27-40,1,3,359,1,2019-02-05_09-27-40_UTC_3.jpg,0.0312
csu,2019-02-05,09-27-40,1,4,359,1,2019-02-05_09-27-40_UTC_4.jpg,0.0086
csu,2019-02-05,09-27-40,1,5,359,1,2019-02-05_09-27-40_UTC_5.jpg,0.0004
csu,2019-02-05,09-27-40,1,6,359,1,2019-02-05_09-27-40_UTC_6.jpg,0.0024
csu,2019-02-06,12-45-40,0,1,586,12,2019-02-06_12-45-40_UTC.jpg,0.0167
csu,2019-02-09,09-14-42,0,1,381,2,2019-02-09_09-14-42_UTC.jpg,0.0883
csu,2019-02-11,11-37-11,0,1,312,7,2019-02-11_11-37-11_UTC.jpg,0.1136
csu,2019-02-12,11-52-35,0,1,210,9,2019-02-12_11-52-35_UTC.jpg,0.066
csu,2019-02-15,11-04-16,0,1,349,8,2019-02-15_11-04-16_UTC.jpg,0.3047
csu,2019-02-15,17-14-22,1,1,349,8,2019-02-15_17-14-22_UTC_1.jpg,0.0
csu,2019-02-15,17-14-22,1,2,349,8,2019-02-15_17-14-22_UTC_2.jpg,0.0031
csu,2019-02-15,17-14-22,1,3,349,8,2019-02-15_17-14-22_UTC_3.jpg,0.0
csu,2019-02-15,17-14-22,1,4,349,8,2019-02-15_17-14-22_UTC_4.jpg,0.0
csu,2019-02-16,10-07-03,0,1,327,0,2019-02-16_10-07-03_UTC.jpg,0.2164
csu,2019-02-20,13-16-20,0,1,403,5,2019-02-20_13-16-20_UTC.jpg,0.4284
csu,2019-02-21,08-41-35,0,1,913,28,2019-02-21_08-41-35_UTC.jpg,0.8545
csu,2019-02-23,12-27-30,0,1,271,3,2019-02-23_12-27-30_UTC.jpg,0.0882
csu,2019-02-26,12-59-23,0,1,331,3,2019-02-26_12-59-23_UTC.jpg,0.2987
csu,2019-02-26,16-17-48,0,1,697,46,2019-02-26_16-17-48_UTC.jpg,0.0899
csu,2019-02-27,09-41-33,0,1,306,4,2019-02-27_09-41-33_UTC.jpg,0.439
csu,2019-02-28,09-24-05,0,1,485,7,2019-02-28_09-24-05_UTC.jpg,0.3207
csu,2019-03-02,11-33-07,0,1,408,4,2019-03-02_11-33-07_UTC.jpg,0.2356
csu,2019-03-06,06-57-55,0,1,623,34,2019-03-06_06-57-55_UTC.jpg,0.0057
csu,2019-03-06,16-29-07,1,1,623,34,2019-03-06_16-29-07_UTC_1.jpg,0.012
csu,2019-03-06,16-29-07,1,10,623,34,2019-03-06_16-29-07_UTC_10.jpg,0.002
csu,2019-03-06,16-29-07,1,2,623,34,2019-03-06_16-29-07_UTC_2.jpg,0.0944
csu,2019-03-06,16-29-07,1,3,623,34,2019-03-06_16-29-07_UTC_3.jpg,0.0002
csu,2019-03-06,16-29-07,1,4,623,34,2019-03-06_16-29-07_UTC_4.jpg,0.0013
csu,2019-03-06,16-29-07,1,5,623,34,2019-03-06_16-29-07_UTC_5.jpg,0.0028
csu,2019-03-06,16-29-07,1,6,623,34,2019-03-06_16-29-07_UTC_6.jpg,0.0189
csu,2019-03-06,16-29-07,1,7,623,34,2019-03-06_16-29-07_UTC_7.jpg,0.0117
csu,2019-03-06,16-29-07,1,8,623,34,2019-03-06_16-29-07_UTC_8.jpg,0.0038
csu,2019-03-06,16-29-07,1,9,623,34,2019-03-06_16-29-07_UTC_9.jpg,0.0009
csu,2019-03-08,07-16-28,0,1,496,11,2019-03-08_07-16-28_UTC.jpg,0.293
csu,2019-03-09,07-49-37,0,1,331,2,2019-03-09_07-49-37_UTC.jpg,0.3483
csu,2019-03-13,15-34-22,0,1,404,14,2019-03-13_15-34-22_UTC.jpg,0.0005
csu,2019-03-16,09-14-53,0,1,359,3,2019-03-16_09-14-53_UTC.jpg,0.1024
csu,2019-03-18,15-26-53,0,1,411,9,2019-03-18_15-26-53_UTC.jpg,0.2392
csu,2019-03-20,09-37-01,0,1,371,11,2019-03-20_09-37-01_UTC.jpg,0.5838
csu,2019-03-23,10-12-01,0,1,409,6,2019-03-23_10-12-01_UTC.jpg,0.0773
csu,2019-03-25,13-43-05,1,1,409,6,2019-03-25_13-43-05_UTC_1.jpg,0.2091
csu,2019-03-25,13-43-05,1,2,409,6,2019-03-25_13-43-05_UTC_2.jpg,0.0677
csu,2019-03-25,13-43-05,1,3,409,6,2019-03-25_13-43-05_UTC_3.jpg,0.283
csu,2019-03-25,13-43-05,1,4,409,6,2019-03-25_13-43-05_UTC_4.jpg,0.4314
csu,2019-03-30,08-52-17,0,1,490,6,2019-03-30_08-52-17_UTC.jpg,0.0006
csu,2019-03-30,14-59-33,1,1,490,6,2019-03-30_14-59-33_UTC_1.jpg,0.001
csu,2019-03-30,14-59-33,1,10,490,6,2019-03-30_14-59-33_UTC_10.jpg,0.1976
csu,2019-03-30,14-59-33,1,2,490,6,2019-03-30_14-59-33_UTC_2.jpg,0.3263
csu,2019-03-30,14-59-33,1,3,490,6,2019-03-30_14-59-33_UTC_3.jpg,0.0564
csu,2019-03-30,14-59-33,1,4,490,6,2019-03-30_14-59-33_UTC_4.jpg,0.0
csu,2019-03-30,14-59-33,1,5,490,6,2019-03-30_14-59-33_UTC_5.jpg,0.0
csu,2019-03-30,14-59-33,1,6,490,6,2019-03-30_14-59-33_UTC_6.jpg,0.014
csu,2019-03-30,14-59-33,1,7,490,6,2019-03-30_14-59-33_UTC_7.jpg,0.0038
csu,2019-03-30,14-59-33,1,8,490,6,2019-03-30_14-59-33_UTC_8.jpg,0.0593
csu,2019-03-30,14-59-33,1,9,490,6,2019-03-30_14-59-33_UTC_9.jpg,0.0053
csu,2019-03-31,12-02-54,0,1,330,4,2019-03-31_12-02-54_UTC.jpg,0.0707
csu,2019-04-02,15-08-33,0,1,305,34,2019-04-02_15-08-33_UTC.jpg,0.2694
csu,2019-04-03,09-14-23,0,1,178,8,2019-04-03_09-14-23_UTC.jpg,0.2138
csu,2019-04-04,12-37-33,0,1,638,11,2019-04-04_12-37-33_UTC.jpg,0.0611
csu,2019-04-06,08-30-13,0,1,283,2,2019-04-06_08-30-13_UTC.jpg,0.1711
csu,2019-04-06,17-14-20,1,1,283,2,2019-04-06_17-14-20_UTC_1.jpg,0.005
csu,2019-04-06,17-14-20,1,2,283,2,2019-04-06_17-14-20_UTC_2.jpg,0.0085
csu,2019-04-06,17-14-20,1,3,283,2,2019-04-06_17-14-20_UTC_3.jpg,0.0111
csu,2019-04-06,17-14-20,1,4,283,2,2019-04-06_17-14-20_UTC_4.jpg,0.0082
csu,2019-04-06,17-14-20,1,5,283,2,2019-04-06_17-14-20_UTC_5.jpg,0.025
csu,2019-04-06,17-14-20,1,6,283,2,2019-04-06_17-14-20_UTC_6.jpg,0.0
csu,2019-04-06,17-14-20,1,7,283,2,2019-04-06_17-14-20_UTC_7.jpg,0.0086
csu,2019-04-13,08-33-22,0,1,539,11,2019-04-13_08-33-22_UTC.jpg,0.0802
csu,2019-04-14,07-56-24,0,1,661,10,2019-04-14_07-56-24_UTC.jpg,0.0746
csu,2019-04-18,10-31-58,0,1,292,5,2019-04-18_10-31-58_UTC.jpg,0.0013
csu,2019-04-19,10-09-13,0,1,835,16,2019-04-19_10-09-13_UTC.jpg,0.4184
csu,2019-04-20,06-46-21,0,1,478,6,2019-04-20_06-46-21_UTC.jpg,0.1416
csu,2019-04-20,11-41-40,0,1,311,8,2019-04-20_11-41-40_UTC.jpg,0.0868
csu,2019-04-21,08-48-15,0,1,649,8,2019-04-21_08-48-15_UTC.jpg,0.0863
csu,2019-04-22,08-54-39,0,1,506,1,2019-04-22_08-54-39_UTC.jpg,0.0803
csu,2019-04-24,16-26-50,0,1,329,2,2019-04-24_16-26-50_UTC.jpg,0.2378
csu,2019-04-26,07-20-08,0,1,336,17,2019-04-26_07-20-08_UTC.jpg,0.0149
csu,2019-04-28,10-44-42,0,1,379,4,2019-04-28_10-44-42_UTC.jpg,0.0858
csu,2019-04-29,13-51-00,0,1,408,6,2019-04-29_13-51-00_UTC.jpg,0.0008
csu,2019-04-30,14-10-19,0,1,417,6,2019-04-30_14-10-19_UTC.jpg,0.1239
csu,2019-05-01,11-21-39,0,1,555,11,2019-05-01_11-21-39_UTC.jpg,0.0989
csu,2019-05-02,18-45-08,1,1,555,11,2019-05-02_18-45-08_UTC_1.jpg,0.0002
csu,2019-05-02,18-45-08,1,2,555,11,2019-05-02_18-45-08_UTC_2.jpg,0.0049
csu,2019-05-02,18-45-08,1,3,555,11,2019-05-02_18-45-08_UTC_3.jpg,0.0091
csu,2019-05-02,18-45-08,1,4,555,11,2019-05-02_18-45-08_UTC_4.jpg,0.0028
csu,2019-05-02,18-45-08,1,5,555,11,2019-05-02_18-45-08_UTC_5.jpg,0.0046
csu,2019-05-02,18-45-08,1,6,555,11,2019-05-02_18-45-08_UTC_6.jpg,0.0037
csu,2019-05-02,18-45-08,1,7,555,11,2019-05-02_18-45-08_UTC_7.jpg,0.0006
csu,2019-05-02,18-45-08,1,8,555,11,2019-05-02_18-45-08_UTC_8.jpg,0.0039
csu,2019-05-02,18-45-08,1,9,555,11,2019-05-02_18-45-08_UTC_9.jpg,0.0003
csu,2019-05-03,13-44-11,1,1,555,11,2019-05-03_13-44-11_UTC_1.jpg,0.0716
csu,2019-05-03,13-44-11,1,2,555,11,2019-05-03_13-44-11_UTC_2.jpg,0.0
csu,2019-05-03,13-44-11,1,3,555,11,2019-05-03_13-44-11_UTC_3.jpg,0.0
csu,2019-05-03,13-44-11,1,4,555,11,2019-05-03_13-44-11_UTC_4.jpg,0.0
csu,2019-05-03,13-44-11,1,5,555,11,2019-05-03_13-44-11_UTC_5.jpg,0.0328
csu,2019-05-03,13-44-11,1,6,555,11,2019-05-03_13-44-11_UTC_6.jpg,0.0142
csu,2019-05-03,13-44-11,1,7,555,11,2019-05-03_13-44-11_UTC_7.jpg,0.0027
csu,2019-05-03,13-44-11,1,8,555,11,2019-05-03_13-44-11_UTC_8.jpg,0.0205
csu,2019-05-04,06-38-45,0,1,347,3,2019-05-04_06-38-45_UTC.jpg,0.3154
csu,2019-05-04,10-19-15,0,1,586,4,2019-05-04_10-19-15_UTC.jpg,0.0895
csu,2019-05-05,14-51-34,0,1,558,2,2019-05-05_14-51-34_UTC.jpg,0.0269
csu,2019-05-06,10-47-23,0,1,1352,52,2019-05-06_10-47-23_UTC.jpg,0.0
csu,2019-05-08,16-42-55,0,1,483,17,2019-05-08_16-42-55_UTC.jpg,0.3007
csu,2019-05-09,09-50-47,0,1,367,6,2019-05-09_09-50-47_UTC.jpg,0.3485
csu,2019-05-09,14-32-41,0,1,460,37,2019-05-09_14-32-41_UTC.jpg,0.4182
csu,2019-05-10,08-11-45,0,1,358,9,2019-05-10_08-11-45_UTC.jpg,0.0004
csu,2019-05-11,09-36-44,0,1,345,6,2019-05-11_09-36-44_UTC.jpg,0.1204
csu,2019-05-12,08-31-32,0,1,362,4,2019-05-12_08-31-32_UTC.jpg,0.0942
csu,2019-05-13,09-04-38,0,1,240,6,2019-05-13_09-04-38_UTC.jpg,0.0003
csu,2019-05-13,19-45-59,1,1,240,6,2019-05-13_19-45-59_UTC_1.jpg,0.0025
csu,2019-05-13,19-45-59,1,2,240,6,2019-05-13_19-45-59_UTC_2.jpg,0.0004
csu,2019-05-13,19-45-59,1,3,240,6,2019-05-13_19-45-59_UTC_3.jpg,0.0001
csu,2019-05-13,19-45-59,1,4,240,6,2019-05-13_19-45-59_UTC_4.jpg,0.0349
csu,2019-05-13,19-45-59,1,5,240,6,2019-05-13_19-45-59_UTC_5.jpg,0.0001
csu,2019-05-13,19-45-59,1,6,240,6,2019-05-13_19-45-59_UTC_6.jpg,0.0055
csu,2019-05-13,19-45-59,1,7,240,6,2019-05-13_19-45-59_UTC_7.jpg,0.0001
csu,2019-05-13,19-45-59,1,8,240,6,2019-05-13_19-45-59_UTC_8.jpg,0.0035
csu,2019-05-13,19-45-59,1,9,240,6,2019-05-13_19-45-59_UTC_9.jpg,0.0004
csu,2019-05-14,10-01-45,0,1,643,18,2019-05-14_10-01-45_UTC.jpg,0.0002
csu,2019-05-15,12-11-30,0,1,706,32,2019-05-15_12-11-30_UTC.jpg,0.2566
csu,2019-05-18,09-36-40,0,1,325,9,2019-05-18_09-36-40_UTC.jpg,0.293
csu,2019-05-22,16-40-34,0,1,595,47,2019-05-22_16-40-34_UTC.jpg,0.3811
csu,2019-05-24,19-57-23,1,1,595,47,2019-05-24_19-57-23_UTC_1.jpg,0.0165
csu,2019-05-24,19-57-23,1,10,595,47,2019-05-24_19-57-23_UTC_10.jpg,0.2386
csu,2019-05-24,19-57-23,1,2,595,47,2019-05-24_19-57-23_UTC_2.jpg,0.0238
csu,2019-05-24,19-57-23,1,3,595,47,2019-05-24_19-57-23_UTC_3.jpg,0.0074
csu,2019-05-24,19-57-23,1,4,595,47,2019-05-24_19-57-23_UTC_4.jpg,0.0266
csu,2019-05-24,19-57-23,1,5,595,47,2019-05-24_19-57-23_UTC_5.jpg,0.1111
csu,2019-05-24,19-57-23,1,6,595,47,2019-05-24_19-57-23_UTC_6.jpg,0.0024
csu,2019-05-24,19-57-23,1,7,595,47,2019-05-24_19-57-23_UTC_7.jpg,0.0645
csu,2019-05-24,19-57-23,1,8,595,47,2019-05-24_19-57-23_UTC_8.jpg,0.1576
csu,2019-05-24,19-57-23,1,9,595,47,2019-05-24_19-57-23_UTC_9.jpg,0.0049
csu,2019-05-24,20-02-22,0,1,867,16,2019-05-24_20-02-22_UTC.jpg,0.409
csu,2019-05-25,14-27-42,1,1,867,16,2019-05-25_14-27-42_UTC_1.jpg,0.1182
csu,2019-05-25,14-27-42,1,2,867,16,2019-05-25_14-27-42_UTC_2.jpg,0.1887
csu,2019-05-25,14-27-42,1,3,867,16,2019-05-25_14-27-42_UTC_3.jpg,0.0029
csu,2019-05-25,14-27-42,1,4,867,16,2019-05-25_14-27-42_UTC_4.jpg,0.0388
csu,2019-05-25,14-27-42,1,5,867,16,2019-05-25_14-27-42_UTC_5.jpg,0.012
csu,2019-05-25,14-27-42,1,6,867,16,2019-05-25_14-27-42_UTC_6.jpg,0.0089
csu,2019-05-25,14-27-42,1,7,867,16,2019-05-25_14-27-42_UTC_7.jpg,0.4251
csu,2019-05-25,14-27-42,1,8,867,16,2019-05-25_14-27-42_UTC_8.jpg,0.2434
csu,2019-05-25,14-27-42,1,9,867,16,2019-05-25_14-27-42_UTC_9.jpg,0.0328
csu,2019-05-25,17-20-59,0,1,556,11,2019-05-25_17-20-59_UTC.jpg,0.1891
csu,2019-05-25,19-45-22,0,1,532,8,2019-05-25_19-45-22_UTC.jpg,0.0009
csu,2019-05-25,19-59-24,0,1,208,0,2019-05-25_19-59-24_UTC.jpg,0.0
csu,2019-05-25,19-59-50,0,1,165,1,2019-05-25_19-59-50_UTC.jpg,0.033
csu,2019-05-25,20-00-15,0,1,257,3,2019-05-25_20-00-15_UTC.jpg,0.0061
csu,2019-05-25,20-00-33,0,1,348,3,2019-05-25_20-00-33_UTC.jpg,0.0591
csu,2019-05-25,20-00-50,0,1,196,0,2019-05-25_20-00-50_UTC.jpg,0.0329
csu,2019-05-25,20-01-08,0,1,292,2,2019-05-25_20-01-08_UTC.jpg,0.2301
csu,2019-05-25,20-01-27,0,1,231,0,2019-05-25_20-01-27_UTC.jpg,0.8267
csu,2019-05-25,20-01-45,0,1,176,0,2019-05-25_20-01-45_UTC.jpg,0.8822
csu,2019-05-25,20-01-57,0,1,292,6,2019-05-25_20-01-57_UTC.jpg,0.6698
csu,2019-05-26,02-00-39,0,1,707,11,2019-05-26_02-00-39_UTC.jpg,0.0034
csu,2019-05-26,06-07-21,0,1,648,10,2019-05-26_06-07-21_UTC.jpg,0.2506
csu,2019-05-26,07-01-06,0,1,602,18,2019-05-26_07-01-06_UTC.jpg,0.1127
csu,2019-05-26,07-30-03,0,1,410,4,2019-05-26_07-30-03_UTC.jpg,0.0035
csu,2019-05-26,10-01-32,0,1,355,8,2019-05-26_10-01-32_UTC.jpg,0.0036
csu,2019-05-26,12-42-43,0,1,274,1,2019-05-26_12-42-43_UTC.jpg,0.0
csu,2019-05-26,13-03-50,0,1,413,24,2019-05-26_13-03-50_UTC.jpg,0.0036
csu,2019-05-26,16-05-54,0,1,870,47,2019-05-26_16-05-54_UTC.jpg,0.0134
csu,2019-05-27,07-01-08,0,1,678,28,2019-05-27_07-01-08_UTC.jpg,0.3435
csu,2019-05-28,13-50-16,0,1,1007,42,2019-05-28_13-50-16_UTC.jpg,0.293
csu,2019-05-28,15-38-40,1,1,1007,42,2019-05-28_15-38-40_UTC_1.jpg,0.0005
csu,2019-05-28,15-38-40,1,2,1007,42,2019-05-28_15-38-40_UTC_2.jpg,0.002
csu,2019-05-28,15-38-40,1,3,1007,42,2019-05-28_15-38-40_UTC_3.jpg,0.0
csu,2019-05-28,15-38-40,1,4,1007,42,2019-05-28_15-38-40_UTC_4.jpg,0.04
csu,2019-05-30,08-51-23,0,1,730,11,2019-05-30_08-51-23_UTC.jpg,0.1418
csu,2019-05-30,11-40-44,0,1,369,7,2019-05-30_11-40-44_UTC.jpg,0.0818
csu,2019-06-01,06-38-05,0,1,404,10,2019-06-01_06-38-05_UTC.jpg,0.091
csu,2019-06-01,09-49-47,0,1,547,60,2019-06-01_09-49-47_UTC.jpg,0.6712
csu,2019-06-03,15-19-07,0,1,1256,141,2019-06-03_15-19-07_UTC.jpg,0.7834
csu,2019-06-06,08-59-13,0,1,2531,271,2019-06-06_08-59-13_UTC.jpg,0.0026
csu,2019-06-08,19-28-23,0,1,419,4,2019-06-08_19-28-23_UTC.jpg,0.1852
csu,2019-06-09,07-07-24,0,1,718,14,2019-06-09_07-07-24_UTC.jpg,0.143
csu,2019-06-13,08-02-19,0,1,2643,470,2019-06-13_08-02-19_UTC.jpg,0.7918
csu,2019-06-15,09-18-24,0,1,1041,52,2019-06-15_09-18-24_UTC.jpg,0.6181
csu,2019-06-16,07-41-57,0,1,466,9,2019-06-16_07-41-57_UTC.jpg,0.274
csu,2019-06-17,12-25-02,0,1,909,71,2019-06-17_12-25-02_UTC.jpg,0.5513
csu,2019-06-19,13-18-47,0,1,718,28,2019-06-19_13-18-47_UTC.jpg,0.4226
csu,2019-06-20,08-41-03,0,1,1054,18,2019-06-20_08-41-03_UTC.jpg,0.1122
csu,2019-06-22,06-32-36,0,1,492,17,2019-06-22_06-32-36_UTC.jpg,0.1256
csu,2019-06-24,15-37-10,0,1,1177,66,2019-06-24_15-37-10_UTC.jpg,0.502
csu,2019-06-25,08-55-25,0,1,694,39,2019-06-25_08-55-25_UTC.jpg,0.263
csu,2019-06-28,16-39-51,0,1,610,20,2019-06-28_16-39-51_UTC.jpg,0.049
csu,2019-06-30,08-12-39,0,1,416,5,2019-06-30_08-12-39_UTC.jpg,0.0841
csu,2019-07-01,18-03-19,0,1,490,16,2019-07-01_18-03-19_UTC.jpg,0.7834
csu,2019-07-02,11-34-56,0,1,504,9,2019-07-02_11-34-56_UTC.jpg,0.2633
csu,2019-07-16,11-36-54,0,1,992,103,2019-07-16_11-36-54_UTC.jpg,0.1536
csu,2019-07-17,09-59-08,0,1,580,15,2019-07-17_09-59-08_UTC.jpg,0.1536
csu,2019-07-19,16-32-18,0,1,781,80,2019-07-19_16-32-18_UTC.jpg,0.6026
csu,2019-07-20,07-39-41,0,1,1416,80,2019-07-20_07-39-41_UTC.jpg,0.0399
csu,2019-07-20,12-34-01,0,1,966,16,2019-07-20_12-34-01_UTC.jpg,0.0
csu,2019-07-21,07-34-06,0,1,538,6,2019-07-21_07-34-06_UTC.jpg,0.0002
csu,2019-07-23,06-34-05,0,1,2412,190,2019-07-23_06-34-05_UTC.jpg,0.0108
csu,2019-07-23,12-07-07,0,1,821,24,2019-07-23_12-07-07_UTC.jpg,0.3998
csu,2019-07-26,06-42-50,0,1,639,4,2019-07-26_06-42-50_UTC.jpg,0.1464
csu,2019-07-29,06-37-44,0,1,323,13,2019-07-29_06-37-44_UTC.jpg,0.6129
csu,2019-07-29,17-47-55,0,1,2547,190,2019-07-29_17-47-55_UTC.jpg,0.2766
csu,2019-07-31,15-02-52,0,1,643,21,2019-07-31_15-02-52_UTC.jpg,0.26
csu,2019-08-01,16-09-49,0,1,428,22,2019-08-01_16-09-49_UTC.jpg,0.1753
csu,2019-08-05,14-43-36,0,1,515,7,2019-08-05_14-43-36_UTC.jpg,0.4256
csu,2019-08-06,14-53-29,0,1,474,3,2019-08-06_14-53-29_UTC.jpg,0.6817
csu,2019-08-07,13-02-12,0,1,1501,132,2019-08-07_13-02-12_UTC.jpg,0.187
csu,2019-08-13,15-20-53,0,1,428,13,2019-08-13_15-20-53_UTC.jpg,0.1354
csu,2019-08-14,18-09-54,0,1,781,44,2019-08-14_18-09-54_UTC.jpg,0.5946
csu,2019-08-19,15-18-12,1,1,781,44,2019-08-19_15-18-12_UTC_1.jpg,0.0124
csu,2019-08-19,15-18-12,1,2,781,44,2019-08-19_15-18-12_UTC_2.jpg,0.0017
csu,2019-08-19,15-18-12,1,3,781,44,2019-08-19_15-18-12_UTC_3.jpg,0.0004
csu,2019-08-19,15-18-12,1,4,781,44,2019-08-19_15-18-12_UTC_4.jpg,0.0638
csu,2019-08-21,12-44-05,0,1,354,5,2019-08-21_12-44-05_UTC.jpg,0.0004
csu,2019-08-25,20-18-37,1,1,354,5,2019-08-25_20-18-37_UTC_1.jpg,0.1715
csu,2019-08-25,20-18-37,1,2,354,5,2019-08-25_20-18-37_UTC_2.jpg,0.0667
csu,2019-08-25,20-18-37,1,3,354,5,2019-08-25_20-18-37_UTC_3.jpg,0.0902
csu,2019-08-25,20-18-37,1,4,354,5,2019-08-25_20-18-37_UTC_4.jpg,0.0001
csu,2019-08-25,20-18-37,1,5,354,5,2019-08-25_20-18-37_UTC_5.jpg,0.0
csu,2019-08-25,20-18-37,1,6,354,5,2019-08-25_20-18-37_UTC_6.jpg,0.103
csu,2019-08-25,20-18-37,1,7,354,5,2019-08-25_20-18-37_UTC_7.jpg,0.0021
csu,2019-08-26,12-41-21,1,1,354,5,2019-08-26_12-41-21_UTC_1.jpg,0.314
csu,2019-08-26,12-41-21,1,2,354,5,2019-08-26_12-41-21_UTC_2.jpg,0.0323
csu,2019-08-26,12-41-21,1,3,354,5,2019-08-26_12-41-21_UTC_3.jpg,0.2971
csu,2019-08-26,12-41-21,1,4,354,5,2019-08-26_12-41-21_UTC_4.jpg,0.0
csu,2019-08-26,12-41-21,1,5,354,5,2019-08-26_12-41-21_UTC_5.jpg,0.0099
csu,2019-08-26,12-41-21,1,6,354,5,2019-08-26_12-41-21_UTC_6.jpg,0.0602
csu,2019-08-27,15-30-33,0,1,1181,26,2019-08-27_15-30-33_UTC.jpg,0.3883
csu,2019-09-03,19-09-42,1,2,1181,26,2019-09-03_19-09-42_UTC_2.jpg,0.9166
csu,2019-09-03,19-09-42,1,3,1181,26,2019-09-03_19-09-42_UTC_3.jpg,0.8423
csu,2019-09-05,05-02-00,0,1,449,6,2019-09-05_05-02-00_UTC.jpg,0.0906
csu,2019-09-06,08-27-02,0,1,1062,30,2019-09-06_08-27-02_UTC.jpg,0.9149
csu,2019-09-06,18-21-19,1,1,1062,30,2019-09-06_18-21-19_UTC_1.jpg,0.0361
csu,2019-09-06,18-21-19,1,2,1062,30,2019-09-06_18-21-19_UTC_2.jpg,0.0
csu,2019-09-06,18-21-19,1,3,1062,30,2019-09-06_18-21-19_UTC_3.jpg,0.006
csu,2019-09-06,18-21-19,1,4,1062,30,2019-09-06_18-21-19_UTC_4.jpg,0.0094
csu,2019-09-06,18-21-19,1,5,1062,30,2019-09-06_18-21-19_UTC_5.jpg,0.0
csu,2019-09-07,12-20-16,1,2,1062,30,2019-09-07_12-20-16_UTC_2.jpg,0.7472
csu,2019-09-07,12-20-16,1,3,1062,30,2019-09-07_12-20-16_UTC_3.jpg,0.842
csu,2019-09-07,12-20-16,1,4,1062,30,2019-09-07_12-20-16_UTC_4.jpg,0.7044
csu,2019-09-07,12-20-16,1,5,1062,30,2019-09-07_12-20-16_UTC_5.jpg,0.7159
csu,2019-09-07,21-03-56,1,1,1062,30,2019-09-07_21-03-56_UTC_1.jpg,0.5766
csu,2019-09-07,21-03-56,1,10,1062,30,2019-09-07_21-03-56_UTC_10.jpg,0.0051
